X1,X2,X3,X4,Y
1.048,-0.808,9.940,A,43.496
3.430,2.624,12.018,C,53.616
2.213,2.765,2.895,A,22.248
1.719,-0.708,8.306,B,21.171
3.231,-2.846,5.660,B,21.865
4.884,-2.161,3.840,B,24.236
4.824,-2.917,6.816,C,-2.459
2.907,-2.159,8.603,B,19.490
4.090,-2.241,10.502,B,26.636
2.405,2.458,10.113,B,22.294
3.875,-2.373,5.688,B,19.061
1.827,-0.242,6.096,C,20.522
2.131,0.388,4.354,A,26.875
4.304,-2.253,9.935,B,28.595
3.738,-1.692,5.177,C,9.228
2.142,-1.310,9.858,B,24.932
1.621,1.464,7.996,B,16.640
4.681,-0.420,10.865,B,27.538
1.411,-1.050,5.931,A,23.395
3.535,-0.842,10.429,A,48.736
3.915,-2.223,8.468,A,42.907
0.540,2.706,10.035,C,60.112
3.238,3.273,6.814,A,37.562
5.376,2.195,3.965,C,21.306
4.598,2.178,6.224,C,32.776
4.862,2.867,9.880,C,45.551
3.421,0.514,2.931,A,23.138
2.605,-1.112,5.793,B,20.927
5.010,0.454,11.406,B,31.033
4.016,0.737,6.859,C,23.620
0.901,1.068,3.524,A,18.242
2.426,-1.768,4.957,A,25.607
1.952,0.074,6.702,C,25.872
2.071,-1.757,8.770,C,19.821
2.166,-1.726,4.980,B,19.578
3.002,-2.085,9.328,C,16.873
3.924,-0.614,5.139,A,33.444
3.995,2.740,7.617,B,21.293
3.346,-0.950,12.125,B,28.738
3.778,-2.255,9.348,B,21.789
2.111,2.289,8.037,A,36.179
3.366,-1.799,9.237,A,42.992
1.690,-0.602,9.560,C,26.987
1.542,-0.360,3.887,C,18.501
2.409,1.460,3.319,C,22.745
2.817,-1.688,8.643,A,37.350
1.792,-1.348,5.739,B,17.714
4.858,1.992,4.770,A,35.436
4.806,2.188,8.184,C,34.063
3.663,2.611,8.210,B,25.235
3.308,1.132,7.391,C,33.346
5.058,3.064,5.874,B,24.707
2.127,1.006,5.528,A,33.269
1.009,-1.300,3.660,B,14.156
1.441,-0.885,7.418,A,27.954
3.121,0.458,5.308,C,21.386
4.592,-2.543,9.994,C,11.616
4.299,-0.800,10.697,C,25.763
4.451,0.410,10.745,A,55.675
1.174,2.531,5.766,B,13.921
4.463,2.770,8.342,A,48.659
3.460,0.676,10.451,A,49.966
4.551,1.853,8.217,C,41.143
1.412,2.986,5.507,C,41.304
2.908,0.921,9.941,C,47.641
4.409,-0.349,10.086,B,27.073
3.849,0.869,6.682,C,28.174
1.477,-1.024,4.135,C,11.617
4.709,0.347,11.538,C,32.913
1.208,3.247,3.715,A,21.170
2.267,-0.943,9.152,A,35.385
2.732,2.380,6.404,C,41.473
3.255,-0.477,4.598,B,16.408
3.943,3.010,5.002,C,33.976
1.154,0.563,3.291,C,23.433
2.456,-1.906,3.702,B,15.012
1.569,1.126,4.152,A,22.840
2.483,1.239,9.577,C,40.835
2.203,1.672,6.365,B,17.464
1.828,1.155,10.334,C,47.280
1.272,-0.060,5.263,C,23.910
1.931,-1.339,10.235,B,22.940
1.843,-1.611,8.923,A,29.860
2.324,3.153,10.897,B,21.028
3.630,0.842,5.230,B,18.638
5.042,0.501,11.725,B,28.084
1.841,1.025,9.373,C,44.861
1.844,-0.315,10.289,A,40.841
1.340,-1.245,9.068,B,19.086
0.909,0.664,7.021,B,19.348
1.781,1.465,11.231,A,43.648
1.314,2.843,3.322,C,36.653
3.613,-2.498,5.867,A,31.910
3.545,-1.238,7.756,B,23.664
4.640,0.046,4.492,C,13.207
1.742,-0.481,3.682,B,14.676
2.606,-2.454,8.622,C,13.632
4.711,0.897,5.487,B,19.986
3.347,-1.695,7.205,A,37.173
3.214,-2.384,11.389,C,15.645
1.904,2.696,10.020,A,40.296
3.698,-0.758,6.873,B,21.083
2.541,2.037,9.333,C,49.332
2.473,-1.322,10.830,C,26.919
2.320,-0.165,10.931,B,24.464
5.372,2.845,7.384,A,46.337
2.048,2.422,5.635,C,39.927
2.780,0.343,8.260,A,36.625
2.926,1.347,4.732,A,28.132
0.866,1.325,12.195,C,56.938
1.794,0.235,7.209,B,17.575
3.157,-1.883,4.493,C,2.041
1.804,-1.236,5.604,C,17.092
2.453,0.870,12.120,C,47.591
4.390,-1.507,6.431,A,31.156
1.387,2.621,4.399,C,44.700
4.502,1.376,3.399,A,32.203
1.419,1.113,11.238,A,40.136
4.288,2.315,10.807,B,21.862
4.042,0.453,9.901,A,48.101
1.739,-1.308,9.211,B,18.403
4.116,0.982,3.547,B,20.281
3.247,-2.688,9.815,B,25.751
3.766,-2.451,6.977,B,23.256
4.852,-1.929,11.422,B,31.421
3.713,0.165,3.484,A,27.543
0.754,-1.215,4.834,A,21.963
1.081,1.124,6.943,A,26.145
1.224,2.556,11.066,B,25.568
3.248,-1.916,10.689,A,44.910
1.898,-2.146,10.633,B,23.173
3.253,1.258,8.333,A,39.845
1.698,1.459,7.396,A,34.593
0.809,-1.076,11.108,C,30.880
0.854,-1.100,8.825,C,25.501
4.419,1.950,6.393,B,26.115
2.973,-2.209,8.267,A,36.088
1.834,-0.703,8.489,B,19.357
4.294,-1.466,2.442,A,28.120
4.073,0.128,10.866,B,25.411
1.407,-0.531,11.184,C,33.898
1.405,-1.871,9.731,C,24.390
0.841,-1.234,9.294,B,17.498
4.003,-0.750,7.970,A,40.263
2.878,0.494,11.548,B,27.994
3.582,-0.914,5.960,C,11.917
2.318,2.626,4.552,C,40.471
4.708,1.677,4.333,C,24.130
3.876,-1.558,8.811,B,27.831
1.462,-1.846,4.790,C,11.114
3.495,2.710,9.920,C,45.649
4.849,-2.383,3.240,A,28.852
1.235,1.747,6.694,A,28.300
3.425,1.120,11.032,C,45.527
2.254,-2.126,4.854,B,15.565
2.010,-1.022,6.069,A,22.364
1.753,0.418,9.932,A,38.877
2.601,2.506,3.521,A,23.779
2.041,-2.181,5.227,C,4.180
2.320,-2.509,6.366,C,2.811
3.489,-1.716,3.124,A,24.669
2.273,0.966,4.181,A,21.014
3.300,-0.381,9.978,B,19.731
1.008,-0.159,6.570,C,26.723
3.077,2.103,11.047,B,24.109
3.987,0.766,5.332,A,40.703
5.035,2.235,9.188,B,25.297
1.297,2.676,5.473,C,32.960
3.131,-0.512,3.298,C,7.128
2.783,1.269,11.595,B,26.052
1.559,2.098,6.763,B,19.083
2.165,2.335,10.331,C,54.015
2.733,-3.018,7.164,B,20.001
4.776,0.095,5.415,B,22.454
4.462,-0.520,11.022,C,25.806
1.894,2.424,7.474,C,44.541
2.277,-0.009,7.883,C,25.855
3.338,1.434,7.320,C,29.713
2.633,-0.477,10.615,B,25.205
1.474,-2.157,6.687,C,16.936
4.682,-2.187,10.352,C,18.285
3.842,1.988,6.211,A,40.037
2.340,-2.215,5.436,C,9.374
5.201,-2.675,6.803,C,1.945
3.126,-1.880,11.659,A,46.463
1.885,-1.476,6.376,B,18.785
3.242,0.732,9.829,A,44.024
3.236,1.431,9.920,B,22.715
0.811,-1.942,10.756,B,20.958
1.589,2.476,4.620,A,24.624
1.462,2.053,7.547,A,29.413
1.855,0.650,6.280,C,32.854
4.650,-2.137,8.837,A,39.799
2.633,0.221,11.292,B,25.661
2.971,2.503,8.338,C,43.585
4.745,3.024,7.034,B,22.009
5.237,-0.779,6.283,B,22.855
3.035,0.535,9.944,B,26.127
3.197,-0.867,9.091,A,41.652
4.791,-2.629,7.336,A,37.097
3.296,-1.216,9.044,B,20.895
4.943,0.473,4.711,B,22.718
4.631,0.810,10.896,A,56.245
1.607,3.169,4.983,A,24.001
2.437,-3.061,10.013,B,23.666
3.657,0.759,9.492,B,27.223
3.006,0.320,5.631,B,24.035
3.235,0.260,3.173,A,28.275
3.756,2.450,7.279,B,23.041
3.432,-0.910,7.920,A,38.926
3.821,-0.068,10.647,C,32.246
5.205,-1.916,10.067,B,25.640
4.093,-1.831,4.067,A,27.309
1.522,0.364,3.363,B,15.985
4.029,-1.110,9.609,B,28.852
1.678,1.858,9.851,A,43.050
4.080,-0.246,10.557,C,32.855
2.921,0.329,4.044,B,14.522
1.314,0.644,4.647,A,22.992
3.646,2.768,3.251,A,32.707
2.840,1.882,5.348,C,32.495
4.006,1.915,12.178,C,48.278
3.326,0.732,9.843,A,47.375
3.456,-0.102,7.939,B,19.714
2.022,2.635,3.089,C,38.048
1.255,1.674,3.370,A,20.238
3.957,1.959,11.568,C,47.718
1.803,2.047,11.714,B,25.311
1.600,-2.013,6.221,C,14.518
0.618,-0.068,11.121,A,40.782
4.779,1.950,4.858,C,19.170
3.466,1.446,8.274,B,23.022
3.401,1.835,3.764,A,27.239
1.998,-2.160,3.657,B,17.306
2.437,1.590,11.766,A,48.226
0.855,1.206,5.453,C,31.930
2.548,2.367,6.277,C,33.294
3.576,-1.040,5.871,C,14.909
1.520,-1.864,4.084,B,15.708
4.703,0.052,4.798,B,20.062
4.601,1.235,4.978,C,26.686
1.009,-1.608,4.376,C,11.626
0.857,1.586,6.024,C,39.569
4.222,1.446,7.122,A,44.746
3.471,-2.012,9.311,B,26.180
2.324,2.287,11.879,A,50.721
1.549,-0.034,3.746,A,21.782
3.211,-1.259,8.807,A,40.024
3.759,1.870,4.474,A,33.374
4.448,2.410,10.866,A,50.826
2.761,0.281,4.333,A,30.644
4.174,-1.487,4.647,C,2.951
4.129,2.466,8.183,B,28.115
3.362,1.316,5.525,A,31.479
3.528,0.573,11.586,A,47.938
4.340,0.035,7.651,A,36.761
3.167,2.243,10.258,C,48.866
4.445,0.911,10.185,C,36.300
4.854,-3.007,9.931,C,8.606
4.722,1.365,6.562,B,24.742
3.692,-0.811,11.227,A,49.866
3.335,2.259,9.684,C,53.875
3.267,0.168,5.071,B,19.459
1.950,1.276,5.653,C,33.900
2.788,1.726,9.438,C,44.087
4.216,-2.114,8.509,B,22.653
2.054,-0.086,9.357,B,22.669
1.097,-1.924,11.170,B,22.229
4.765,1.699,6.476,A,44.461
1.151,-0.162,7.885,A,30.419
1.621,-2.840,11.582,B,23.080
2.553,-3.123,7.239,A,29.658
1.604,-0.435,10.949,A,34.821
1.063,-0.913,5.893,C,16.635
3.103,1.193,6.951,C,26.009
1.341,-0.123,3.937,A,18.410
4.576,-2.563,8.127,C,7.506
3.643,-0.557,8.572,B,24.824
2.759,-1.834,4.903,A,30.039
3.025,-2.181,7.490,C,6.748
1.078,-0.000,10.083,C,29.347
3.674,1.932,5.126,C,26.524
1.567,-1.232,7.857,C,23.056
3.381,-1.864,3.323,A,23.438
2.359,-0.834,3.536,A,17.949
1.006,-1.339,8.499,B,20.502
3.507,-0.841,4.300,C,4.029
2.037,-1.684,9.153,C,21.671
2.269,-1.866,6.939,B,18.591
2.203,1.638,4.228,C,26.289
1.871,-0.111,4.119,A,20.228
1.661,-0.104,4.073,B,18.899
3.947,0.865,9.586,B,24.803
3.807,-0.361,6.966,A,38.616
2.134,2.476,3.598,A,24.581
2.674,2.744,8.244,A,36.245
2.173,-0.808,6.601,B,18.816
2.507,2.159,9.641,B,21.044
3.207,-1.437,6.770,C,15.784
3.864,-2.711,10.492,C,14.244
3.756,2.598,5.191,A,37.724
3.239,-1.597,9.968,C,20.776
2.210,2.439,3.494,A,27.035
4.034,-0.462,10.919,A,51.994
1.716,-1.098,3.130,A,19.635
4.489,1.957,6.928,A,44.975
3.443,-2.116,11.262,A,45.428
4.348,-0.278,8.648,C,27.669
4.225,0.392,4.969,C,9.329
3.976,0.348,3.617,B,17.172
1.994,1.154,9.279,A,39.784
4.705,1.447,10.338,C,40.614
2.734,-1.120,11.164,C,37.026
2.831,2.205,3.762,A,25.350
5.019,2.829,6.538,A,43.764
4.343,-1.666,11.646,A,51.976
2.392,2.403,3.751,B,17.419
2.286,-1.469,8.700,C,18.651
4.974,3.275,5.818,C,36.321
2.427,-2.713,5.497,A,22.533
2.288,-0.802,5.689,B,17.306
2.601,-1.995,6.240,A,31.797
5.159,-0.450,10.558,A,54.123
3.890,1.502,3.078,A,32.379
4.035,-0.172,11.990,B,28.520
4.055,-1.777,8.817,C,12.565
4.374,-2.636,9.751,A,47.605
3.474,1.529,9.609,A,49.126
1.787,-2.347,3.790,C,-2.080
2.202,2.518,4.757,A,27.036
0.825,-0.217,9.026,A,33.413
1.923,1.340,8.136,B,18.881
3.627,1.627,7.988,A,41.859
4.436,1.254,8.143,A,46.523
3.170,-2.621,6.892,A,32.602
2.975,0.319,10.538,C,41.959
2.654,1.150,5.142,B,17.199
3.460,-2.984,5.661,A,31.016
2.801,-0.492,6.671,B,14.659
1.202,-2.174,10.521,B,25.210
1.255,0.850,5.745,B,19.725
2.676,-0.887,7.319,C,19.935
2.232,-1.985,7.122,B,21.771
1.679,3.199,5.429,B,16.211
1.248,1.273,11.241,B,21.614
1.187,2.842,7.275,C,52.377
3.195,1.008,4.501,A,29.839
3.979,1.167,7.506,B,25.395
4.775,3.006,5.115,C,32.781
2.908,-2.263,4.294,C,-3.191
4.191,-0.511,10.296,B,28.082
3.144,0.299,7.166,B,16.202
4.248,1.130,10.614,A,51.254
4.743,1.898,4.628,C,22.097
4.159,2.889,2.907,C,26.617
3.295,-2.374,10.924,C,17.347
2.731,-0.857,3.302,C,5.648
1.014,2.030,4.290,C,39.714
1.274,2.374,3.408,C,33.540
5.177,-1.099,7.231,B,26.512
3.048,-0.602,9.268,A,39.749
1.070,-1.224,5.138,A,19.857
2.075,-0.348,5.598,B,17.538
3.881,2.024,6.950,A,44.110
1.432,-2.876,9.842,A,34.879
4.284,-2.467,9.000,A,42.095
2.991,2.976,9.588,B,26.249
4.511,0.920,4.526,A,37.619
3.957,-2.109,8.622,B,25.271
1.678,-0.687,11.265,A,41.159
3.251,2.521,3.836,B,16.266
4.218,1.139,3.144,B,22.890
1.674,-0.397,6.398,A,27.265
2.111,1.227,4.860,C,28.931
1.422,3.080,11.896,C,61.287
1.571,2.093,6.777,A,33.097
2.057,-2.138,7.820,A,27.727
2.579,-1.232,8.343,C,20.269
3.419,-1.559,11.442,C,27.123
4.898,-1.642,7.488,A,42.936
3.603,-1.573,8.814,A,38.713
4.632,-2.769,5.038,C,1.615
1.536,2.385,4.691,B,18.300
2.664,-0.736,9.884,B,21.845
4.399,-3.232,6.154,C,-4.797
0.966,-2.421,9.183,A,34.730
3.148,-1.606,4.281,C,1.509
4.708,-1.062,4.797,A,35.157
4.584,-1.388,10.382,C,22.219
1.656,2.361,4.441,B,16.176
3.881,-0.599,6.238,A,32.219
3.686,2.405,5.035,B,19.554
1.913,0.706,6.708,A,26.710
1.075,1.886,4.759,A,22.370
3.230,-1.595,5.362,A,24.048
2.933,0.482,5.923,A,31.479
1.785,-0.351,7.182,A,26.739
4.291,-1.946,8.153,C,10.927
2.257,0.000,7.673,B,19.010
4.407,-1.122,11.221,B,25.179
1.277,-0.960,5.286,A,20.976
2.313,0.712,8.001,B,20.472
2.569,1.949,3.786,C,31.485
3.513,0.213,3.814,B,18.109
2.908,1.174,5.154,A,31.287
3.739,0.266,7.429,C,23.297
1.537,2.283,6.671,C,47.413
1.469,3.197,5.692,A,25.965
4.295,0.087,11.762,A,53.204
1.348,1.176,11.217,B,24.312
1.476,-0.789,9.867,A,34.475
2.955,-3.297,7.299,A,30.444
1.036,-2.071,8.716,C,22.552
3.750,-1.265,10.668,A,46.900
4.902,-2.797,8.266,B,23.019
2.775,0.104,5.695,B,21.575
3.723,-1.312,6.518,B,20.705
3.159,1.571,10.438,A,48.271
1.219,-2.659,5.597,B,20.693
4.563,-1.408,6.041,B,20.056
1.601,2.945,8.156,A,39.053
2.501,1.942,8.848,B,21.099
4.991,0.904,10.578,C,40.469
4.738,-0.310,9.979,C,24.876
4.594,1.074,6.305,B,20.088
1.384,-1.383,9.410,A,31.817
3.096,1.798,4.622,A,31.917
4.730,3.029,10.889,A,59.366
2.855,1.337,2.753,C,19.039
4.526,1.530,6.423,B,22.295
4.795,-1.003,8.664,B,23.162
3.078,-1.536,5.592,C,11.349
4.675,-1.637,10.277,B,29.828
1.849,0.469,7.432,A,33.612
5.287,-2.155,9.876,A,49.242
4.864,2.252,11.483,C,47.001
1.474,2.514,4.605,A,25.508
4.220,1.665,11.693,A,51.354
4.426,0.361,7.307,B,22.432
2.456,1.298,10.945,B,21.769
4.736,-2.156,6.617,C,3.900
4.214,-0.373,10.806,B,31.982
1.570,1.250,9.045,A,36.739
1.388,2.422,5.051,C,40.424
4.869,1.832,10.724,C,38.790
5.570,-1.817,5.738,C,-0.118
2.030,1.415,9.445,C,41.192
1.564,-0.353,6.478,C,24.140
2.818,0.306,8.934,A,39.739
3.175,0.091,10.266,C,34.575
4.649,-1.123,7.246,B,26.549
4.263,2.223,3.401,A,31.171
3.454,-2.529,4.854,B,20.979
5.082,-1.248,7.515,C,14.302
4.207,1.738,5.597,C,31.125
1.121,1.097,6.798,B,15.359
4.700,0.620,5.720,B,24.409
4.448,0.780,5.787,B,23.375
3.176,1.041,11.398,C,44.505
3.355,-2.631,9.627,B,22.320
2.097,-1.661,8.806,A,35.168
3.222,-1.599,5.420,B,19.398
2.866,-3.021,9.541,C,16.465
2.391,-2.652,8.989,B,24.624
1.726,2.015,9.620,A,35.901
4.809,0.597,10.110,B,27.692
3.651,1.580,11.538,C,45.225
5.435,-1.678,5.330,B,22.669
1.905,-2.142,9.807,A,36.055
4.402,-0.888,10.470,B,24.916
2.080,-1.620,10.595,C,24.489
3.500,1.667,11.704,A,52.381
4.291,0.367,7.567,A,40.847
1.529,0.906,10.722,A,39.814
4.151,1.407,9.943,B,26.389
1.466,2.592,5.073,B,16.733
3.818,-1.315,7.775,C,13.972
1.302,2.985,6.811,B,13.316
3.972,1.397,11.637,B,28.275
1.463,1.795,3.458,A,20.588
3.582,-1.039,8.112,A,41.272
0.996,0.016,4.303,A,21.335
4.309,-1.744,8.855,A,40.647
3.679,0.398,4.089,C,13.244
4.282,1.934,9.519,B,31.099
2.491,-1.781,3.755,B,15.506
4.651,-1.513,6.673,B,23.700
4.762,2.670,9.516,A,54.241
4.545,0.305,9.637,A,51.681
3.535,3.069,4.175,C,31.980
4.082,-3.000,4.891,B,20.737
3.109,-2.034,11.448,C,24.690
3.375,-2.359,11.459,C,17.675
3.653,0.041,6.705,B,22.018
4.402,-2.887,4.003,B,20.870
1.622,-0.521,4.958,A,19.718
3.455,-1.861,6.521,C,13.820
2.716,-1.335,3.925,A,21.439
1.242,-1.027,3.601,B,15.789
0.498,1.808,11.042,A,41.956
1.212,0.265,6.927,B,16.840
4.606,0.361,8.022,B,22.480
2.939,1.919,8.150,B,21.831
2.599,-0.671,3.665,C,11.741
3.694,0.400,5.359,A,36.220
0.872,-2.474,6.560,A,26.989
1.179,0.641,9.601,C,44.404
4.138,1.019,10.678,A,56.628
2.674,2.495,5.938,A,34.881
2.005,2.180,9.762,C,51.880
1.382,-2.419,11.744,C,23.746
4.151,0.217,3.651,B,20.254
4.754,1.235,5.677,A,36.813
1.789,-2.351,5.970,B,18.842
2.315,-0.698,3.488,B,14.395
2.413,-0.246,7.467,B,16.066
2.959,-0.508,9.038,C,29.440
2.452,-0.435,3.749,C,11.067
1.706,-2.314,11.408,A,45.991
2.436,-2.685,3.058,B,17.055
1.772,0.493,11.552,C,45.750
3.163,-2.425,3.148,B,20.054
2.229,-2.504,4.454,B,19.758
3.588,2.307,8.639,B,26.973
2.045,-1.898,10.252,A,40.769
1.199,-0.775,5.906,B,16.273
2.535,2.731,6.518,B,22.475
2.215,1.039,10.204,B,22.612
1.671,0.530,9.348,B,19.180
2.765,1.755,11.288,B,23.676
1.537,-0.338,3.820,A,18.010
3.963,1.117,10.232,A,48.811
3.307,-1.546,12.160,A,46.859
3.888,-2.615,4.051,B,20.854
3.027,-1.315,6.579,C,14.371
3.690,-2.611,6.831,A,35.190
4.973,-0.454,11.109,A,52.304
0.935,2.005,3.806,B,13.476
1.866,-2.184,4.721,C,5.517
3.368,2.079,5.904,C,43.549
1.199,-1.227,10.090,B,20.954
3.034,-0.130,7.576,A,37.151
3.949,-1.705,3.712,A,24.866
2.318,2.809,4.030,B,14.893
5.226,1.729,9.148,A,48.349
2.396,-0.774,11.724,B,23.402
1.883,2.457,6.755,B,17.143
1.599,-2.267,4.995,B,17.194
3.519,1.112,7.777,B,20.789
2.158,0.536,2.846,A,17.553
1.620,-2.822,4.820,B,13.924
5.393,1.723,8.395,C,30.759
1.801,-2.230,11.649,C,25.496
4.522,-1.966,5.467,C,0.270
3.348,-0.281,3.346,B,18.126
2.322,-1.040,7.085,B,20.714
3.061,0.871,3.057,B,18.877
4.150,-0.822,5.257,B,20.900
2.150,1.561,7.301,B,16.643
1.916,0.698,10.125,C,41.266
3.762,0.506,10.860,A,48.361
4.078,-1.041,7.067,B,24.053
4.315,0.447,5.325,B,23.839
3.633,-2.323,7.005,B,16.861
1.742,1.043,11.416,C,46.985
1.776,-0.360,6.834,B,19.830
1.885,2.079,9.166,C,44.026
2.927,-1.266,8.145,C,16.507
4.204,-2.712,9.690,C,12.325
3.795,-1.735,8.220,B,25.858
4.226,-1.845,4.836,B,23.561
2.298,-0.215,6.875,A,30.119
4.636,2.132,9.383,C,36.462
3.346,-0.722,12.036,C,36.380
2.035,0.601,4.901,C,23.961
4.747,-1.866,6.933,C,3.287
4.015,0.646,3.063,A,28.822
1.686,-1.434,4.431,A,23.150
1.797,-2.293,10.441,C,23.310
3.518,2.513,9.697,B,25.185
2.336,-0.527,8.808,A,40.046
3.461,-2.306,10.199,B,25.551
4.927,-1.064,10.915,C,19.493
2.089,1.464,5.622,B,18.908
3.482,-2.278,3.675,B,20.558
1.999,1.699,9.135,C,44.375
0.773,-1.405,11.989,B,24.215
2.404,2.271,4.797,A,28.608
2.863,-0.055,9.127,C,32.855
4.803,-1.178,6.815,B,25.624
0.445,-0.808,7.051,A,27.950
3.879,1.833,4.491,A,31.742
4.079,-1.270,9.352,A,43.783
4.068,-0.229,4.113,A,27.327
2.102,-0.492,4.102,A,23.788
2.384,0.600,3.937,C,24.653
1.986,-1.769,4.735,A,18.497
4.368,0.032,3.436,C,9.676
1.561,0.109,4.421,A,20.330
1.790,-0.313,6.595,A,31.042
1.485,-1.604,8.103,A,31.852
2.108,0.803,4.008,B,15.584
3.006,-1.074,9.354,C,25.984
4.560,-2.296,9.118,A,45.024
3.541,2.307,8.884,A,42.498
3.836,-0.030,10.747,A,50.508
3.721,1.655,8.035,B,22.827
3.762,-1.535,9.528,B,27.394
1.542,0.795,9.878,A,41.750
3.501,-1.033,4.264,C,0.700
4.161,-0.772,6.314,A,34.718
4.076,-1.056,6.601,B,20.392
3.116,-2.466,7.989,A,38.895
2.668,-0.953,6.548,C,16.236
5.079,-1.955,5.494,B,23.929
4.080,2.758,3.614,A,35.577
4.450,1.016,3.717,A,33.253
3.926,-1.669,11.639,A,51.138
2.751,2.445,9.466,B,27.479
4.685,2.868,6.758,B,24.679
3.450,-2.115,11.796,C,22.562
3.485,-3.018,10.522,A,46.550
4.270,-0.393,12.218,B,27.570
3.007,2.719,3.479,B,19.655
3.093,-1.186,10.584,C,27.095
2.612,1.497,11.394,A,46.755
3.875,0.645,5.290,A,33.732
4.196,-1.389,4.205,C,2.424
3.254,0.581,9.926,A,49.391
0.459,-1.740,8.780,C,28.097
1.268,-1.244,9.562,A,34.707
3.779,-0.339,9.395,C,25.778
1.846,0.264,11.027,A,42.528
4.039,-1.285,8.961,B,28.286
2.562,-2.623,6.696,C,5.285
3.482,1.022,10.944,C,47.687
1.860,0.784,8.295,A,37.122
1.600,0.344,4.725,B,14.847
2.804,-2.824,4.066,B,19.621
3.077,1.540,7.150,B,17.634
1.913,1.617,9.316,C,46.177
3.797,0.988,11.482,B,27.116
2.970,0.740,4.052,C,16.323
3.223,-2.574,8.152,B,28.239
5.392,0.883,5.731,B,23.065
3.958,2.429,11.442,A,57.479
3.253,1.644,9.713,C,46.009
3.313,1.690,6.722,B,19.444
2.845,-2.619,8.546,C,12.967
2.078,3.018,7.283,A,33.575
1.289,1.668,5.815,A,25.960
4.167,1.621,7.058,C,37.387
3.163,-0.826,7.536,A,37.330
4.077,2.007,5.541,C,28.112
4.538,1.464,5.801,C,28.418
3.464,-0.394,4.048,B,18.070
4.076,-2.805,11.596,C,15.651
2.537,1.227,7.446,B,17.694
1.885,-1.103,7.387,A,32.499
1.752,-2.686,10.069,A,35.381
1.881,-0.812,7.656,C,24.487
1.910,-0.876,7.469,A,27.280
1.500,-3.018,11.850,A,35.193
1.755,-1.698,10.212,B,24.248
2.093,1.191,7.801,A,36.069
2.752,0.456,6.912,B,21.001
4.348,0.395,9.451,A,43.923
4.812,2.410,5.640,B,21.063
3.950,2.479,11.178,C,51.324
1.123,2.832,5.129,A,26.213
3.101,-2.776,9.785,C,18.810
2.990,-1.272,5.400,A,30.560
0.800,-0.504,4.334,B,15.678
2.050,0.066,4.900,B,16.468
3.100,-1.723,3.181,B,18.263
3.918,-3.113,4.210,C,-6.127
2.473,-1.110,8.295,C,20.275
0.992,-0.150,11.139,A,45.926
3.823,-1.284,8.580,C,15.321
2.436,0.560,6.581,B,18.329
3.815,-1.138,10.128,C,23.252
3.723,-0.604,6.287,B,20.685
2.209,-2.011,3.129,C,-0.268
2.404,-0.516,8.823,A,40.443
1.344,1.768,12.152,A,45.241
3.018,2.117,3.679,C,31.758
0.988,1.085,11.148,B,20.055
2.671,-1.833,7.979,B,20.361
3.174,1.370,5.837,B,17.146
1.821,2.945,7.163,C,45.591
1.590,-2.444,11.075,A,40.202
1.352,-2.134,11.217,B,24.123
2.836,-2.024,6.284,A,31.673
4.394,1.750,10.949,B,23.788
2.613,-1.924,7.865,B,22.607
3.451,-1.937,5.859,A,32.303
4.360,-2.586,7.513,B,26.729
0.877,-2.999,6.729,A,24.744
1.385,0.262,7.734,B,19.267
1.492,0.685,3.700,C,21.186
2.489,2.784,3.066,A,27.008
1.068,-1.544,3.368,A,14.004
2.242,-2.396,7.124,A,29.713
0.675,-0.297,7.156,C,26.446
3.389,-1.483,9.838,B,25.697
3.318,-2.041,4.088,C,-2.216
2.433,-1.987,9.451,B,25.182
1.597,-2.809,5.913,C,4.560
2.194,-1.286,6.387,C,12.408
3.281,0.688,6.114,B,19.764
4.402,0.452,9.446,C,30.940
1.443,1.026,3.627,C,22.005
4.763,-0.544,6.478,C,14.058
2.141,2.084,3.090,B,15.452
2.294,-0.089,4.661,C,19.003
2.160,-2.585,10.589,B,21.998
4.165,-2.533,6.469,B,24.369
3.489,-3.355,10.714,C,17.210
4.751,-2.558,4.283,A,30.358
1.412,-2.167,6.528,C,10.698
1.805,-1.457,5.896,A,23.918
3.821,-0.244,3.298,B,18.381
0.909,1.984,3.425,A,18.604
2.455,-2.400,3.536,A,19.889
4.307,0.555,7.173,B,24.221
2.470,0.843,9.489,B,20.477
3.021,2.525,4.514,C,34.986
3.372,2.623,8.799,B,22.901
2.322,0.976,4.229,A,21.115
3.743,-0.211,10.495,C,32.601
1.064,-2.753,11.717,A,39.161
1.612,0.177,3.943,C,15.270
1.355,1.367,10.965,C,52.939
3.334,1.804,6.313,A,33.502
1.318,3.403,9.201,B,20.759
2.782,-2.333,8.885,A,39.607
3.468,-0.262,3.182,B,16.243
0.828,0.731,6.653,B,15.670
3.652,-1.443,10.181,C,26.935
4.117,2.950,5.907,C,37.662
4.702,-2.724,12.022,B,28.128
4.775,-0.916,8.082,A,45.383
2.049,-2.740,11.833,B,27.187
1.154,1.250,3.808,B,13.794
1.260,-1.302,4.377,B,13.622
1.427,-2.942,11.126,C,21.633
1.906,1.794,10.285,B,22.688
4.582,2.964,7.235,B,24.039
2.566,-1.243,11.812,B,27.156
1.364,-0.759,9.536,A,36.940
3.104,0.370,11.081,B,28.701
3.666,0.505,9.715,A,48.250
3.307,0.266,4.363,B,20.364
1.797,-2.893,7.145,A,30.382
2.797,2.994,8.231,C,47.985
